"Province_State","year_month","Lat","Long_","Confirmed","Deaths","Incident_Rate","Total_Test_Results","Case_Fatality_Ratio","Testing_Rate"
"Kentucky","2020-09",37.6681,-84.6701,58015.6333333333,1063.96666666667,1298.56489795321,1248320.10324228,1.62153102374042,22700.0931655771
"Kentucky","2020-10",37.6681,-84.6701,85098.0322580645,1305.45161290323,1904.75068918572,1569243.81010497,1.53236231846627,36345.8077327879
"Kentucky","2020-11",37.6681,-84.6701,138422.533333333,1670.5,3098.31389480236,2207107.17100704,1.23922782246622,49775.4878956749
"Kentucky","2020-12",37.6681,-84.6701,225872.193548387,2266.70967741935,5055.70111215362,2906531.67741935,1.0060874136022,65056.9474851753
"Kentucky","2021-01",37.6681,-84.6701,316997.322580645,3102.87096774194,7095.3564099397,3382113.77419355,0.978188488013327,75701.909566648
"Kentucky","2021-02",37.6681,-84.6701,386147.892857143,4229.39285714286,8643.15478901752,3750700.53571429,1.09428902107257,83951.9932572121
"Kentucky","2021-03",37.6681,-84.6701,416329.741935484,5274.8064516129,9318.71562523676,4038186.58064516,1.26544611224636,90386.7982425115
"Kentucky","2021-04",37.6681,-84.6701,435180.333333333,6295.86666666667,9740.64872996151,4420150.96666667,1.44660525826623,98936.3135275717
"Kentucky","2021-05",37.6681,-84.6701,451830.258064516,6643.09677419355,10113.3242756244,5131114,1.4702201211603,114849.811076146
"Kentucky","2021-06",37.6681,-84.6701,462291.5,7143.16666666667,10347.4784300462,5404651.8,1.54513249286364,120972.412260253
"Kentucky","2021-07",37.6681,-84.6701,470617.967741935,7279.74193548387,10533.8498977417,5551654.58064516,1.54694788471955,124262.777975137
"Kentucky","2021-08",37.6681,-84.6701,521335.35483871,7479.64516129032,11669.0580272708,5874203.09677419,1.43739989953473,131482.386843759
"Kentucky","2021-09",37.6681,-84.6701,636391.733333333,8174.83333333333,14244.3668848041,6523719.56666667,1.28582911007122,146020.524928003
"Kentucky","2021-10",37.6681,-84.6701,721182,9292.51612903226,16142.2288515744,7110378.83870968,1.28819122365512,159151.729294191
"Kentucky","2021-11",37.6681,-84.6701,763689.1,10334.7,17093.6659867452,7526938.1,1.35282781205147,168475.582255013
"Kentucky","2021-12",37.6681,-84.6701,820268.741935484,11631.2903225806,18360.0890650565,7981853.83870968,1.41780343148075,178657.968895881
"Kentucky","2022-01",37.6681,-84.6701,989311.741935484,12524.3548387097,22143.7813809445,8612262.93548387,1.27451181827989,192768.426325827
"Kentucky","2022-02",37.6681,-84.6701,1232012,13370.6785714286,27576.1453445675,9328213.03571429,1.0855437040371,208793.549476747
"Kentucky","2022-03",37.6681,-84.6701,1294966.80645161,14299,28985.2638376088,9811962.00280348,1.10406614417264,213477.03155717
"Kentucky","2022-04",37.6681,-84.6701,1321016.36666667,15227.1666666667,30550.4647870752,10535354.243742,1.15265959562902,209253.865536658
"Kentucky","2022-05",37.6681,-84.6701,1339521.87096774,15788.5483870968,29982.5405970343,10822278.6824333,1.17865930645443,206625.524047875
"Kentucky","2022-06",37.6681,-84.6701,1378914.66666667,16063.7333333333,30864.270206481,11006257.3673913,1.16503039873818,208984.799684545
"Kentucky","2022-07",37.6681,-84.6701,1428923.29032258,16270.2903225806,31983.6140720814,11374614.4657868,1.13877322358438,210802.155980548
"Kentucky","2022-08",37.6681,-84.6701,1504367.22580645,16541.935483871,33672.2769505837,11804056.4044933,1.09972295573807,219589.697980151
"Kentucky","2022-09",37.6681,-84.6701,1560538.66666667,16855.2666666667,34929.5632573527,12009559.7197096,1.08011327229455,231095.962498095
"Kentucky","2022-10",37.6681,-84.6701,1597979.19354839,17156.3548387097,35767.5952010898,12231847.9181977,1.07362963552368,236398.401389671
"Kentucky","2022-11",37.6681,-84.6701,1623671.36666667,17396.0666666667,36342.6635446835,12306955.4412052,1.07140617886846,234696.316666439
"Kentucky","2022-12",37.6681,-84.6701,1647480,17579.4193548387,36875.5725855496,12415354.986035,1.06706135571843,231975.68567385
"Kentucky","2023-01",37.6681,-84.6701,1675980.4516129,17760.3548387097,37513.4986739832,12784590.6971351,1.05970785657559,229764.623708
"Kentucky","2023-02",37.6681,-84.6701,1701820.39285714,17978.2857142857,38091.8745140287,12994547.8186277,1.05641512944533,229690.91899856
"Kentucky","2023-03",37.6681,-84.6701,1714548.6,18101.2,38376.7701888657,13105483.7160244,1.0557418669295,229721.230351181
"Louisiana","2020-04",31.1695,-91.8678,24447.2777777778,1392.16666666667,525.884299837286,762026.662145626,2.35511211118583,2950.61721949659
"Louisiana","2020-05",31.1695,-91.8678,33752.0322580645,2416.22580645161,726.038457674496,1000321.90915257,2.16219042854271,5575.9916570308
"Louisiana","2020-06",31.1695,-91.8678,47148.5,3021.5,1014.2092766425,1237703.92718719,2.16975942080384,11357.4050961748
"Louisiana","2020-07",31.1695,-91.8678,84998.7419354839,3488.12903225806,1828.40413955714,1625798.36463005,2.28566048645825,21676.2017792558
"Louisiana","2020-08",31.1695,-91.8678,135137.548387097,4454.67741935484,2906.93776465674,2019801.38206743,2.38210950489104,34989.7636301776
"Louisiana","2020-09",31.1695,-91.8678,157643.666666667,5246.46666666667,3391.06586926989,2371851.56680051,2.56293073986643,44900.529040435
"Louisiana","2020-10",31.1695,-91.8678,174102.870967742,5709.93548387097,3745.11907750143,2664691.9133107,2.77731320905846,54689.7393728491
"Louisiana","2020-11",31.1695,-91.8678,204319.933333333,6143.43333333333,4395.11695578108,3044669.89352674,2.93057142091771,65599.7204149435
"Louisiana","2020-12",31.1695,-91.8678,272593.709677419,6904.67741935484,5863.75110786624,3826665.41935484,2.54043739734307,82315.2288390245
"Louisiana","2021-01",31.1695,-91.8678,359016.64516129,8119.35483870968,7722.79101120184,4578765.58064516,2.26520604445123,98493.6218005177
"Louisiana","2021-02",31.1695,-91.8678,417306.178571429,9274.28571428571,8976.65455968642,5293581.92857143,2.22228032193179,113870.004318785
"Louisiana","2021-03",31.1695,-91.8678,437617.774193548,9891.03225806452,9413.57638547865,5802590.22580645,2.26005730235051,124819.259055283
"Louisiana","2021-04",31.1695,-91.8678,451083.133333333,10257.3333333333,9703.22912422735,6234201.16666667,2.27397383874018,134103.622717347
"Louisiana","2021-05",31.1695,-91.8678,464919.451612903,10479.5161290323,10000.8615484554,6655949.25806452,2.25409688516014,143175.827065353
"Louisiana","2021-06",31.1695,-91.8678,476104.133333333,10661.3333333333,10241.4547371497,6978088.1,2.23930668274772,150105.34129927
"Louisiana","2021-07",31.1695,-91.8678,499467.516129032,10831.7419354839,10744.023420462,7286392.4516129,2.17067089755838,156737.26243006
"Louisiana","2021-08",31.1695,-91.8678,618398.451612903,11639.064516129,13302.3414591592,8012044.09677419,1.88695920165499,172346.722542969
"Louisiana","2021-09",31.1695,-91.8678,716858.233333333,13218.4,15420.3054240161,8802489.36666667,1.84351178012522,189349.95542213
"Louisiana","2021-10",31.1695,-91.8678,750758.064516129,14284.9032258065,16149.523177756,9467727.19354839,1.90265076001197,203659.856589653
"Louisiana","2021-11",31.1695,-91.8678,765032.766666667,14688.6,16456.585657843,10021608.2666667,1.91998927548263,215574.36760301
"Louisiana","2021-12",31.1695,-91.8678,783416.064516129,14898.6129032258,16852.0279564147,10510325.1612903,1.90219691108676,226087.134884667
"Louisiana","2022-01",31.1695,-91.8678,990930.258064516,15216.1935483871,21127.3351824706,11410668.3870968,1.56123539601888,245454.377782642
"Louisiana","2022-02",31.1695,-91.8678,1208015.82142857,16204.5714285714,24676.3876517529,12326529.0357143,1.41250575688103,265155.4152693
"Louisiana","2022-03",31.1695,-91.8678,1229947.83870968,16912.9677419355,25087.9489286066,12871303.0645161,1.4501401179346,276874.025059319
"Louisiana","2022-04",31.1695,-91.8678,1234675.33333333,17191.5,25176.2112926492,13260749.2,1.46886786189026,285251.383477091
"Louisiana","2022-05",31.1695,-91.8678,1246440.61290323,17295.2903225806,25395.3002337464,13588844.0967742,1.46502746107434,292309.018140494
"Louisiana","2022-06",31.1695,-91.8678,1280638.73333333,17366.1666666667,26001.7415270714,13832244.6666667,1.43677864696256,297544.796922041
"Louisiana","2022-07",31.1695,-91.8678,1342777.87096774,17474.5161290323,28884.4347795954,14103543.7096774,1.3016747998968,303380.698514011
"Louisiana","2022-08",31.1695,-91.8678,1403734.93548387,17724.5483870968,30195.6794705007,14276677.2580645,1.26273567174136,307104.966536795
"Louisiana","2022-09",31.1695,-91.8678,1445201.93333333,17953.4666666667,31087.6742082642,14486731.9392384,1.24229407777747,310507.125950895
"Louisiana","2022-10",31.1695,-91.8678,1458728.16129032,18123.0322580645,31378.6362934198,14680134.0498282,1.24238516833308,306667.220151923
"Louisiana","2022-11",31.1695,-91.8678,1466417.23333333,18222.3666666667,31544.0355785464,14721424.215878,1.24264637659947,306413.96187017
"Louisiana","2022-12",31.1695,-91.8678,1487955.80645161,18315.5806451613,32007.3508624304,14835815.6136408,1.23103272467589,303947.099469544
"Louisiana","2023-01",31.1695,-91.8678,1527861.03225806,18444.935483871,32865.7503915653,14960088.2047687,1.20725352053994,296757.507890825
"Louisiana","2023-02",31.1695,-91.8678,1556686.10714286,18635.5357142857,33485.8052893472,14709355.3516844,1.19713881803132,267225.492249953
"Louisiana","2023-03",31.1695,-91.8678,1570842.2,18740.4,33790.3163702242,14748752.6383774,1.19301673718339,265138.000272659
"Maine","2020-04",44.6939,-69.3819,880.222222222222,36.4444444444444,65.4823957993399,283411.754698755,2.22971980552905,1328.49027648483
"Maine","2020-05",44.6939,-69.3819,1642.87096774194,69.1612903225806,122.21814473773,330199.747282581,2.16326582406626,2276.51354353697
"Maine","2020-06",44.6939,-69.3819,2771.03333333333,99.8,206.145558389103,356872.458455139,2.11008837773843,5278.96641303604
"Maine","2020-07",44.6939,-69.3819,3592.67741935484,113.806451612903,267.270149303446,376099.87607755,2.05369715184826,9621.106232955
"Maine","2020-08",44.6939,-69.3819,4172.06451612903,127.161290322581,310.372509405438,400629.628747723,1.97198739090234,15498.9785118379
"Maine","2020-09",44.6939,-69.3819,4911.76666666667,136.633333333333,365.401191677107,451036.118651177,1.89195416315931,25438.9486182239
"Maine","2020-10",44.6939,-69.3819,5872.64516129032,144.064516129032,436.883851750343,514800.692423075,1.91488304490094,38933.2212670371
"Maine","2020-11",44.6939,-69.3819,8965.06666666667,165.733333333333,666.938449193034,735208.182746405,1.82891390449091,55216.8358364107
"Maine","2020-12",44.6939,-69.3819,17112.7419354839,269.548387096774,1273.06867781897,994045.032258064,1.59605121911537,73950.0192125992
"Maine","2021-01",44.6939,-69.3819,32067.2580645161,471.290322580645,2385.58040431986,1234796.06451613,1.46546106993374,91860.2173255505
"Maine","2021-02",44.6939,-69.3819,42234.1428571429,647.75,3141.92574215547,1501749.5,1.53356393204633,111719.691536752
"Maine","2021-03",44.6939,-69.3819,47305.5161290323,721.451612903226,3519.20055237063,1695243.90322581,1.52621682835399,126114.325956457
"Maine","2021-04",44.6939,-69.3819,55716.4,758.8,4144.9116657194,1905094.43333333,1.36548302964225,141725.742169638
"Maine","2021-05",44.6939,-69.3819,65125.7741935484,805.129032258065,4844.90349688504,2171050.96774194,1.23683091300957,161511.053891941
"Maine","2021-06",44.6939,-69.3819,68544.9666666667,846.7,5099.26757584865,2301926.96666667,1.23520695873029,171247.315651599
"Maine","2021-07",44.6939,-69.3819,69488.6451612903,875.935483870968,5169.47067585249,2375560.35483871,1.26046418096876,176725.126307361
"Maine","2021-08",44.6939,-69.3819,72658.4516129032,911.258064516129,5405.28217371242,2464074.12903226,1.25441109422054,183309.933926513
"Maine","2021-09",44.6939,-69.3819,82013.2,973.6,6101.21022576796,2608191.96666667,1.18803723344807,194031.296154674
"Maine","2021-10",44.6939,-69.3819,97024.8064516129,1090.54838709677,7217.96907419461,2826528.83870968,1.1241696548767,210274.037035057
"Maine","2021-11",44.6939,-69.3819,111939.766666667,1241.2,8327.53811650742,3025972.76666667,1.10916154841147,225111.274610453
"Maine","2021-12",44.6939,-69.3819,132579.677419355,1406.1935483871,9863.00356040229,3264642.4516129,1.06169018935325,242866.634996035
"Maine","2022-01",44.6939,-69.3819,159552.806451613,1643.32258064516,11869.6162846049,3552136.70967742,1.03079897330352,264254.203182044
"Maine","2022-02",44.6939,-69.3819,197906.678571429,1875.25,14722.8769399045,3770779.46428571,0.951410524921995,280519.699592454
"Maine","2022-03",44.6939,-69.3819,232350.967741935,2153.61290322581,17285.2918841623,3895628.51612903,0.926800903036754,289807.598513407
"Maine","2022-04",44.6939,-69.3819,239382.6,2251.2,17808.3962946321,4072739,0.940390511206074,302983.383573424
"Maine","2022-05",44.6939,-69.3819,254835.161290323,2328.09677419355,18957.9591084087,4219456.25806452,0.913840841690575,313898.124556582
"Maine","2022-06",44.6939,-69.3819,266551.566666667,2397.2,19829.5779734377,4328121.4,0.899338258611392,321982.053425073
"Maine","2022-07",44.6939,-69.3819,272759.161290323,2453.93548387097,20291.3797295607,4396675.61290323,0.899677051782805,327082.008857474
"Maine","2022-08",44.6939,-69.3819,279238.161290323,2494.61290322581,20773.3721533748,4456449.48387097,0.893382255896416,331528.768071626
"Maine","2022-09",44.6939,-69.3819,285877.3,2550.33333333333,21267.2777805882,4482082.45596782,0.89209568580928,335620.708966323
"Maine","2022-10",44.6939,-69.3819,293594.322580645,2618.35483870968,21841.3704520303,4491816.72863448,0.891829289707367,325674.062238804
"Maine","2022-11",44.6939,-69.3819,299618.866666667,2702.03333333333,22289.5545246335,4509081.3664878,0.901807753644325,330351.409659417
"Maine","2022-12",44.6939,-69.3819,303970.129032258,2765.61290322581,22613.2581045444,4540637.41437022,0.909822486505066,340266.541607157
"Maine","2023-01",44.6939,-69.3819,309157.193548387,2832.41935483871,22999.1395366495,4585268.41164788,0.916154574265038,346515.740999378
"Maine","2023-02",44.6939,-69.3819,313760.357142857,2893.25,23341.5828115548,4602271.74751356,0.922108767123832,356155.320440765
"Maine","2023-03",44.6939,-69.3819,317171,2923.1,23595.3108587038,4618156.76672381,0.921618021379807,364121.212070888
"Maryland","2020-04",39.0639,-76.8021,14221.9444444444,608.222222222222,235.241435941771,82379.2222222222,2.63005100382066,1.36261300998766e-07
"Maryland","2020-05",39.0639,-76.8021,37164.2580645161,1862.38709677419,614.724200826311,209285.741935484,2.41213871867304,3.46174031598569e-07
"Maryland","2020-06",39.0639,-76.8021,61123.4333333333,2912.86666666667,1011.02660632606,492446.033333333,2.32594122419535,8.14542009059913e-07
"Maryland","2020-07",39.0639,-76.8021,75928.0967741935,3339.70967741935,1255.90664365619,876757.709677419,2.35710157282755,1.45022182728398e-06
"Maryland","2020-08",39.0639,-76.8021,98938.5161290323,3627.41935483871,1636.51592755542,1572997.16129032,2.39513563444513,2.60185316009171e-06
"Maryland","2020-09",39.0639,-76.8021,116730.133333333,3849.16666666667,1930.80238010171,2251218.9,2.46107659848747,3.72368186870625e-06
"Maryland","2020-10",39.0639,-76.8021,133936.290322581,4027.96774193548,2215.4048894844,2993657.51612903,2.48943029864168,4.95173002231185e-06
"Maryland","2020-11",39.0639,-76.8021,167346.433333333,4327.1,2768.03326231844,3873367.16666667,2.5253779846431,6.40683457719672e-06
"Maryland","2020-12",39.0639,-76.8021,237766.64516129,5227.96774193548,3932.83543226387,5070717.5483871,2.20433313168837,8.38734029652098e-06
"Maryland","2021-01",39.0639,-76.8021,317956.580645161,6493.93548387097,5259.23602713278,6337830.12903226,2.04497015010102,1.04832378310335e-05
"Maryland","2021-02",39.0639,-76.8021,369156.892857143,7519.64285714286,6106.12690147581,7419138.67857143,2.03665077211985,1.22718018131483e-05
"Maryland","2021-03",39.0639,-76.8021,394726.161290323,8073.61290322581,6529.06143378946,8313948.12903226,2.0456142071965,1.37518825492455e-05
"Maryland","2021-04",39.0639,-76.8021,430327.6,8506,7117.93545142978,9212875.23333333,1.97712251973678,1.52387741880704e-05
"Maryland","2021-05",39.0639,-76.8021,454882.258064516,8985,7524.0875809589,10060192.6451613,1.9750440509187,1.66402995943571e-05
"Maryland","2021-06",39.0639,-76.8021,461240.233333333,9683.46666666667,7629.2531747187,10630443.7,2.09943290111148,1.75835368395284e-05
"Maryland","2021-07",39.0639,-76.8021,464154.870967742,9776.77419354839,7677.46342789797,11044193.1612903,2.10636788681227,1.82679089222227e-05
"Maryland","2021-08",39.0639,-76.8021,480638,9899.61290322581,7950.10652234323,11608077.483871,2.06010819939144,1.92006151233128e-05
"Maryland","2021-09",39.0639,-76.8021,513809,10212.7666666667,8498.77929364439,12467087.9666667,1.98794857098396,2.06214817302051e-05
"Maryland","2021-10",39.0639,-76.8021,547770.096774194,10669.6129032258,9060.52084751746,13556021.1612903,1.94790159235939,2.24226574368645e-05
"Maryland","2021-11",39.0639,-76.8021,572267.6,11052.2666666667,9465.7275939183,14575041.1666667,1.93142056284764,2.41081915792213e-05
"Maryland","2021-12",39.0639,-76.8021,621665.612903226,11295.0967741935,10282.8071102544,15541501.1290323,1.82104535948261,2.57067875392549e-05
"Maryland","2022-01",39.0639,-76.8021,884237.580645161,12609.5806451613,14625.940847765,17133665.5483871,1.43280152110946,2.83403447559036e-05
"Maryland","2022-02",39.0639,-76.8021,992144.25,13875.4642857143,16410.7966349525,18393846.0357143,1.39847347349902,3.04247760975015e-05
"Maryland","2022-03",39.0639,-76.8021,1007116.4516129,14253.4516129032,16658.4478770445,19201824.0645161,1.41526658664229,3.17612312668155e-05
"Maryland","2022-04",39.0639,-76.8021,1019636.8,14393.5666666667,16865.5436609281,19871411.6333333,1.41166380421907,3.28687784224989e-05
